Commodity,Date,Open
CL1 Comdty,14/02/2011,85.5
CL1 Comdty,15/02/2011,84.84
CL1 Comdty,16/02/2011,84.44
CL1 Comdty,17/02/2011,85.25
CL1 Comdty,18/02/2011,86.4
CL1 Comdty,22/02/2011,92.01
CL1 Comdty,23/02/2011,95.68
CL1 Comdty,24/02/2011,98.97
CL1 Comdty,25/02/2011,96.63
CL1 Comdty,28/02/2011,98.5
CL1 Comdty,01/03/2011,96.97
CL1 Comdty,02/03/2011,100.48
CL1 Comdty,03/03/2011,102.39
CL1 Comdty,04/03/2011,101.7
CL1 Comdty,07/03/2011,104.65
CL1 Comdty,08/03/2011,104.85
CL1 Comdty,09/03/2011,104.96
